1434085449521,10370.0,1471.0,47.0,580.0
1434085749523,10492.0,1471.0,47.0,580.0
1434086049527,10614.0,1471.0,47.0,580.0
1434086349527,10736.0,1471.0,47.0,580.0
1434086649531,10858.0,1471.0,47.0,580.0
1434086949520,10980.0,1471.0,47.0,580.0
1434087249515,11102.0,1471.0,47.0,580.0
1434087549487,11224.0,1471.0,47.0,580.0
1434087849480,11346.0,1471.0,47.0,580.0
1434088149479,11468.0,1471.0,47.0,580.0
1434088449479,11590.0,1471.0,47.0,580.0
1434088749479,11712.0,1471.0,47.0,580.0
